fold,id,delta_w,w
3,559671,0.0,0.0
3,569371,1.0108818623643257e-05,0.0004319650089411175
3,561996,0.0,0.0
3,553838,0.0,0.0
3,553849,0.0,0.0
3,561232,0.0,0.0
3,540844,0.0,0.0
3,561255,0.0,0.0
3,562000,0.0,0.0
3,561241,0.0,0.0
3,553831,1.0108818623643257e-05,0.0004319650089411175
3,559674,0.0,0.0
3,559688,0.0,0.0
3,601821,0.0,0.0
3,558968,0.0,0.0
3,569365,1.0108818623643257e-05,0.0004319650089411175
3,553829,0.0,0.0
3,566146,0.0,0.0
3,561233,0.0,0.0
3,559679,0.0,0.0
3,569356,1.0108818623643257e-05,0.0004319650089411175
3,568117,0.0,0.0
3,561253,0.0,0.0
3,559652,0.0,0.0
3,561246,0.0,0.0
3,540843,0.0,0.0
3,562793,0.0,0.0
3,567563,0.0,0.0
3,553879,0.0,0.0
3,553852,1.0108818623643257e-05,0.0004319650089411175
3,562003,0.0,0.0
3,559681,0.0,0.0
3,628954,-7.174771562613692e-05,7.949746655350892e-05
3,616906,0.0,0.0
3,628940,0.0,0.0
3,561248,0.0,0.0
3,558975,0.0,0.0
3,628943,1.0108818623643257e-05,0.0004319650089411175
3,558972,0.0,0.0
3,553839,1.0108818623643257e-05,0.0004319650089411175
3,553866,0.0,0.0
3,558952,0.0,0.0
3,559660,0.0,0.0
3,559676,0.0,0.0
3,559673,0.0,0.0
3,561247,0.0,0.0
3,558960,0.0,0.0
3,564212,1.0108818623643257e-05,0.0004319650089411175
3,560317,0.0,0.0
3,601826,0.0,0.0
3,553858,0.0,0.0
3,564213,1.0108818623643257e-05,0.0004319650089411175
3,559659,0.0,0.0
3,561230,0.0,0.0
3,564211,0.0,0.0
3,553856,0.0,0.0
3,564198,0.0,0.0
3,559689,0.0,0.0
3,559682,0.0,0.0
3,628942,1.0108818623643257e-05,0.0004319650089411175
3,601819,0.0,0.0
3,561243,0.0,0.0
3,616911,1.0108818623643257e-05,0.0004319650089411175
3,628936,1.0108818623643257e-05,0.0004319650089411175
3,553871,0.0,0.0
3,561240,0.0,0.0
3,558976,0.0,0.0
3,566142,0.0,0.0
3,561257,0.0,0.0
3,628949,1.0108818623643257e-05,0.0004319650089411175
3,616905,0.0,0.0
3,616912,1.0108818623643257e-05,0.0004319650089411175
3,566170,0.0,0.0
3,559684,0.0,0.0
3,609655,0.0,0.0
3,558965,0.0,0.0
3,558946,0.0,0.0
3,561977,0.0,0.0
3,559651,0.0,0.0
3,561250,0.0,0.0
3,553850,1.0108818623643257e-05,0.0004319650089411175
3,561985,0.0,0.0
3,567561,0.0,0.0
3,559694,0.0,0.0
3,561992,0.0,0.0
3,601823,0.0,0.0
3,558957,0.0,0.0
3,566187,0.0,0.0
3,559672,0.0,0.0
3,564223,1.0108818623643257e-05,0.0004319650089411175
3,561242,0.0,0.0
3,566186,0.0,0.0
3,558935,0.0,0.0
3,562828,0.0,0.0
3,553860,0.0,0.0
3,601820,-2.0785205918136334e-05,2.117775600697572e-05
3,566136,0.0,0.0
3,558962,0.0,0.0
3,562004,0.0,0.0
3,569364,1.0108818623643257e-05,0.0004319650089411175
3,561978,0.0,0.0
3,561983,0.0,0.0
3,553876,0.0,0.0
3,553862,0.0,0.0
3,561990,0.0,0.0
3,559686,0.0,0.0
3,561254,0.0,0.0
3,628946,1.0108818623643257e-05,0.0004319650089411175
3,561994,0.0,0.0
3,601825,0.0,0.0
3,561252,0.0,0.0
3,565065,0.0,0.0
3,628953,1.0108818623643257e-05,0.0004319650089411175
3,564194,0.0,0.0
3,561979,0.0,0.0
3,561974,0.0,0.0
3,558966,0.0,0.0
3,558951,0.0,0.0
3,628948,1.0108818623643257e-05,0.0004319650089411175
3,553881,0.0,0.0
3,559690,0.0,0.0
3,558938,0.0,0.0
3,567560,9.45356795032329e-06,9.45356795032329e-06
3,567687,0.0,0.0
3,561245,0.0,0.0
3,561993,0.0,0.0
3,561982,0.0,0.0
3,561986,0.0,0.0
3,597964,1.0108818623643257e-05,0.0004319650089411175
3,561258,0.0,0.0
3,553877,0.0,0.0
3,558964,0.0,0.0
3,601822,1.0108818623643257e-05,0.0004319650089411175
3,558978,0.0,0.0
3,558944,0.0,0.0
3,561229,0.0,0.0
3,564205,1.0108818623643257e-05,0.0004319650089411175
3,561244,0.0,0.0
3,553843,1.0108818623643257e-05,0.0004319650089411175
3,628950,1.0108818623643257e-05,0.0004319650089411175
3,553859,0.0,0.0
3,558949,0.0,0.0
3,558961,0.0,0.0
3,558939,0.0,0.0
3,601824,0.0,0.0
3,561984,0.0,0.0
3,558945,0.0,0.0
3,558954,0.0,0.0
3,553857,0.0,0.0
3,561989,0.0,0.0
3,558955,0.0,0.0
3,616902,0.0,0.0
3,561973,0.0,0.0
3,558959,0.0,0.0
3,540819,0.0,0.0
3,558941,0.0,0.0
3,558969,0.0,0.0
3,616913,1.0108818623643257e-05,0.0004319650089411175
3,569369,1.0108818623643257e-05,0.0004319650089411175
3,569367,1.0108818623643257e-05,0.0004319650089411175
3,559693,0.0,0.0
3,559653,0.0,0.0
3,553851,0.0,0.0
3,559662,0.0,0.0
3,558936,0.0,0.0
3,558967,0.0,0.0
3,562802,0.0,0.0
3,562794,0.0,0.0
3,616903,0.0,0.0
3,558977,0.0,0.0
3,599324,0.0,0.0
3,559675,0.0,0.0
3,561988,0.0,0.0
3,553826,0.0,0.0
3,566191,1.0108818623643257e-05,0.0004319650089411175
3,564210,0.0,0.0
3,561987,0.0,0.0
3,559687,0.0,0.0
3,562830,0.0,0.0
3,564195,0.0,0.0
3,566188,0.0,0.0
3,553828,0.0,0.0
3,564166,0.000350402354506758,0.0004319650089411175
3,558958,0.0,0.0
3,561256,0.0,0.0
3,559664,0.0,0.0
3,561235,0.0,0.0
3,561975,0.0,0.0
3,558943,0.0,0.0
3,553863,0.0,0.0
3,561251,0.0,0.0
3,561981,0.0,0.0
3,628945,1.0108818623643257e-05,0.0004319650089411175
3,558937,0.0,0.0
3,559669,0.0,0.0
3,559668,0.0,0.0
3,559667,0.0,0.0
3,558973,0.0,0.0
3,567621,0.0,0.0
3,559677,0.0,0.0
3,562001,0.0,0.0
3,559680,0.0,0.0
3,561234,0.0,0.0
3,559692,0.0,0.0
3,559655,0.0,0.0
3,567562,0.0,0.0
3,558947,0.0,0.0
3,628951,1.0108818623643257e-05,0.0004319650089411175
3,566193,0.0,0.0
3,561999,0.0,0.0
3,558974,0.0,0.0
3,569357,1.0108818623643257e-05,0.0004319650089411175
3,553865,0.0,0.0
3,569372,1.0108818623643257e-05,0.0004319650089411175
3,553827,0.0,0.0
3,628952,1.0108818623643257e-05,0.0004319650089411175
3,561231,0.0,0.0
3,553869,0.0,0.0
3,559685,0.0,0.0
3,561249,0.0,0.0
3,601818,-4.12511737832621e-06,9.215457418706621e-07
3,559654,0.0,0.0
3,561976,0.0,0.0
3,558956,0.0,0.0
3,558970,0.0,0.0
3,599323,0.0,0.0
3,616908,1.0108818623643257e-05,0.0004319650089411175
3,553824,0.0,0.0
3,562829,1.0108818623643257e-05,0.0004319650089411175
3,559691,0.0,0.0
3,561998,0.0,0.0
3,559666,0.0,0.0
3,616909,1.0108818623643257e-05,0.0004319650089411175
3,616910,1.0108818623643257e-05,0.0004319650089411175
3,559657,0.0,0.0
3,561238,0.0,0.0
3,561236,0.0,0.0
3,558934,0.0,0.0
3,562002,0.0,0.0
3,566230,2.3108952359872733e-05,5.25380200372949e-05
3,564161,1.0108818623643257e-05,0.0004319650089411175
3,558940,0.0,0.0
3,628937,1.0108818623643257e-05,0.0004319650089411175
3,558971,0.0,0.0
3,553830,0.0,0.0
3,559656,0.0,0.0
3,559663,0.0,0.0
3,561980,0.0,0.0
3,559661,0.0,0.0
3,561237,0.0,0.0
3,564222,1.0108818623643257e-05,0.0004319650089411175
3,616907,1.0108818623643257e-05,0.0004319650089411175
3,553848,1.0108818623643257e-05,0.0004319650089411175
3,628944,1.0108818623643257e-05,0.0004319650089411175
3,559670,0.0,0.0
3,616904,0.0,0.0
3,559658,0.0,0.0
3,559683,0.0,0.0
3,569371,1.0108818623643257e-05,0.0004319650089411175
3,562803,0.0,0.0
3,564196,1.0108818623643257e-05,0.0004319650089411175
3,562831,0.0,0.0
3,559671,0.0,0.0
3,561255,0.0,0.0
3,561995,0.0,0.0
3,558963,0.0,0.0
3,561996,0.0,0.0
3,553837,1.0108818623643257e-05,0.0004319650089411175
3,566140,0.0,0.0
3,562000,0.0,0.0
3,565064,0.0,0.0
3,562832,1.0108818623643257e-05,0.0004319650089411175
3,559678,0.0,0.0
3,553831,1.0108818623643257e-05,0.0004319650089411175
3,569359,1.0108818623643257e-05,0.0004319650089411175
3,561239,0.0,0.0
3,561991,0.0,0.0
3,559665,0.0,0.0
3,553864,0.0,0.0
3,561232,0.0,0.0
3,553849,0.0,0.0
3,601821,0.0,0.0
3,553838,0.0,0.0
3,559674,0.0,0.0
3,561241,0.0,0.0
3,540844,0.0,0.0
3,569365,1.0108818623643257e-05,0.0004319650089411175
3,569356,1.0108818623643257e-05,0.0004319650089411175
3,559688,0.0,0.0
3,561253,0.0,0.0
3,561233,0.0,0.0
3,568117,0.0,0.0
3,566146,0.0,0.0
3,553852,1.0108818623643257e-05,0.0004319650089411175
3,562793,0.0,0.0
3,553879,0.0,0.0
3,558968,0.0,0.0
3,559679,0.0,0.0
3,559652,0.0,0.0
3,559681,0.0,0.0
3,628954,-7.174771562613692e-05,7.949746655350892e-05
3,553829,0.0,0.0
3,616906,0.0,0.0
3,567563,0.0,0.0
3,564213,1.0108818623643257e-05,0.0004319650089411175
3,559673,0.0,0.0
3,540843,0.0,0.0
3,561248,0.0,0.0
3,559676,0.0,0.0
3,560317,0.0,0.0
3,562003,0.0,0.0
3,553839,1.0108818623643257e-05,0.0004319650089411175
3,561246,0.0,0.0
3,561230,0.0,0.0
3,553866,0.0,0.0
3,559660,0.0,0.0
3,558975,0.0,0.0
3,564212,1.0108818623643257e-05,0.0004319650089411175
3,628943,1.0108818623643257e-05,0.0004319650089411175
3,559659,0.0,0.0
3,558952,0.0,0.0
3,561247,0.0,0.0
3,601826,0.0,0.0
3,558972,0.0,0.0
3,558960,0.0,0.0
3,553858,0.0,0.0
3,628940,0.0,0.0
3,564198,0.0,0.0
3,553856,0.0,0.0
3,553871,0.0,0.0
3,628936,1.0108818623643257e-05,0.0004319650089411175
3,564211,0.0,0.0
3,601819,0.0,0.0
3,559689,0.0,0.0
3,628942,1.0108818623643257e-05,0.0004319650089411175
3,561243,0.0,0.0
3,628949,1.0108818623643257e-05,0.0004319650089411175
3,616912,1.0108818623643257e-05,0.0004319650089411175
3,566170,0.0,0.0
3,566142,0.0,0.0
3,561240,0.0,0.0
3,558976,0.0,0.0
3,561257,0.0,0.0
3,561992,0.0,0.0
3,616911,1.0108818623643257e-05,0.0004319650089411175
3,558957,0.0,0.0
3,559694,0.0,0.0
3,561985,0.0,0.0
3,609655,0.0,0.0
3,553850,1.0108818623643257e-05,0.0004319650089411175
3,616905,0.0,0.0
3,559682,0.0,0.0
3,559684,0.0,0.0
3,601823,0.0,0.0
3,559651,0.0,0.0
3,566186,0.0,0.0
3,558965,0.0,0.0
3,561978,0.0,0.0
3,567561,0.0,0.0
3,561977,0.0,0.0
3,561250,0.0,0.0
3,561983,0.0,0.0
3,553862,0.0,0.0
3,558946,0.0,0.0
3,559672,0.0,0.0
3,569364,1.0108818623643257e-05,0.0004319650089411175
3,566187,0.0,0.0
3,564223,1.0108818623643257e-05,0.0004319650089411175
3,566136,0.0,0.0
3,558962,0.0,0.0
3,553876,0.0,0.0
3,601820,-2.0785205918136334e-05,2.117775600697572e-05
3,558935,0.0,0.0
3,553860,0.0,0.0
3,562004,0.0,0.0
3,565065,0.0,0.0
3,561242,0.0,0.0
3,562828,0.0,0.0
3,561254,0.0,0.0
3,564194,0.0,0.0
3,561252,0.0,0.0
3,559686,0.0,0.0
3,601825,0.0,0.0
3,561994,0.0,0.0
3,561990,0.0,0.0
3,628948,1.0108818623643257e-05,0.0004319650089411175
3,628946,1.0108818623643257e-05,0.0004319650089411175
3,553881,0.0,0.0
3,558951,0.0,0.0
3,561245,0.0,0.0
3,628953,1.0108818623643257e-05,0.0004319650089411175
3,567687,0.0,0.0
3,567560,9.45356795032329e-06,9.45356795032329e-06
3,561979,0.0,0.0
3,561993,0.0,0.0
3,559690,0.0,0.0
3,561974,0.0,0.0
3,558938,0.0,0.0
3,558966,0.0,0.0
3,561986,0.0,0.0
3,553877,0.0,0.0
3,561982,0.0,0.0
3,558978,0.0,0.0
3,601822,1.0108818623643257e-05,0.0004319650089411175
3,561258,0.0,0.0
3,597964,1.0108818623643257e-05,0.0004319650089411175
3,558939,0.0,0.0
3,558944,0.0,0.0
3,558964,0.0,0.0
3,558961,0.0,0.0
3,561244,0.0,0.0
3,558954,0.0,0.0
3,558945,0.0,0.0
3,558949,0.0,0.0
3,616902,0.0,0.0
3,601824,0.0,0.0
3,553859,0.0,0.0
3,628950,1.0108818623643257e-05,0.0004319650089411175
3,561229,0.0,0.0
3,553857,0.0,0.0
3,564205,1.0108818623643257e-05,0.0004319650089411175
3,558955,0.0,0.0
3,558936,0.0,0.0
3,561984,0.0,0.0
3,553843,1.0108818623643257e-05,0.0004319650089411175
3,569367,1.0108818623643257e-05,0.0004319650089411175
3,616913,1.0108818623643257e-05,0.0004319650089411175
3,561973,0.0,0.0
3,558959,0.0,0.0
3,553851,0.0,0.0
3,558941,0.0,0.0
3,540819,0.0,0.0
3,559653,0.0,0.0
3,561989,0.0,0.0
3,559662,0.0,0.0
3,569369,1.0108818623643257e-05,0.0004319650089411175
3,558969,0.0,0.0
3,559693,0.0,0.0
3,599324,0.0,0.0
3,562802,0.0,0.0
3,616903,0.0,0.0
3,561988,0.0,0.0
3,558967,0.0,0.0
3,559675,0.0,0.0
3,553826,0.0,0.0
3,558977,0.0,0.0
3,558973,0.0,0.0
3,561256,0.0,0.0
3,566188,0.0,0.0
3,628945,1.0108818623643257e-05,0.0004319650089411175
3,558943,0.0,0.0
3,553828,0.0,0.0
3,558937,0.0,0.0
3,562830,0.0,0.0
3,561987,0.0,0.0
3,558958,0.0,0.0
3,566191,1.0108818623643257e-05,0.0004319650089411175
3,564195,0.0,0.0
3,559668,0.0,0.0
3,561235,0.0,0.0
3,559664,0.0,0.0
3,564210,0.0,0.0
3,559687,0.0,0.0
3,561975,0.0,0.0
3,564166,0.000350402354506758,0.0004319650089411175
3,559669,0.0,0.0
3,559667,0.0,0.0
3,562794,0.0,0.0
3,558947,0.0,0.0
3,562001,0.0,0.0
3,561999,0.0,0.0
3,559677,0.0,0.0
3,561981,0.0,0.0
3,561234,0.0,0.0
3,567562,0.0,0.0
3,569357,1.0108818623643257e-05,0.0004319650089411175
3,559680,0.0,0.0
3,628951,1.0108818623643257e-05,0.0004319650089411175
3,559692,0.0,0.0
3,553863,0.0,0.0
3,561251,0.0,0.0
3,567621,0.0,0.0
3,553865,0.0,0.0
3,559655,0.0,0.0
3,599323,0.0,0.0
3,566193,0.0,0.0
3,558974,0.0,0.0
3,569372,1.0108818623643257e-05,0.0004319650089411175
3,616908,1.0108818623643257e-05,0.0004319650089411175
3,561976,0.0,0.0
3,559691,0.0,0.0
3,553827,0.0,0.0
3,559654,0.0,0.0
3,553869,0.0,0.0
3,601818,-4.12511737832621e-06,9.215457418706621e-07
3,558956,0.0,0.0
3,553824,0.0,0.0
3,558970,0.0,0.0
3,628952,1.0108818623643257e-05,0.0004319650089411175
3,561249,0.0,0.0
3,562829,1.0108818623643257e-05,0.0004319650089411175
3,559685,0.0,0.0
3,561231,0.0,0.0
3,559666,0.0,0.0
3,561238,0.0,0.0
3,616910,1.0108818623643257e-05,0.0004319650089411175
3,562002,0.0,0.0
3,561998,0.0,0.0
3,558934,0.0,0.0
3,561980,0.0,0.0
3,561236,0.0,0.0
3,564161,1.0108818623643257e-05,0.0004319650089411175
3,559657,0.0,0.0
3,616909,1.0108818623643257e-05,0.0004319650089411175
3,566230,2.3108952359872733e-05,5.25380200372949e-05
3,559663,0.0,0.0
3,628937,1.0108818623643257e-05,0.0004319650089411175
3,558971,0.0,0.0
3,558940,0.0,0.0
3,553830,0.0,0.0
3,553848,1.0108818623643257e-05,0.0004319650089411175
3,628944,1.0108818623643257e-05,0.0004319650089411175
3,564196,1.0108818623643257e-05,0.0004319650089411175
3,564222,1.0108818623643257e-05,0.0004319650089411175
3,562803,0.0,0.0
3,559661,0.0,0.0
3,562831,0.0,0.0
3,559670,0.0,0.0
3,616907,1.0108818623643257e-05,0.0004319650089411175
3,616904,0.0,0.0
3,561237,0.0,0.0
3,559656,0.0,0.0
3,559683,0.0,0.0
3,559658,0.0,0.0
3,559665,0.0,0.0
3,553831,1.0108818623643257e-05,0.0004319650089411175
3,553837,1.0108818623643257e-05,0.0004319650089411175
3,565064,0.0,0.0
3,561239,0.0,0.0
3,569371,1.0108818623643257e-05,0.0004319650089411175
3,561991,0.0,0.0
3,561996,0.0,0.0
3,553864,0.0,0.0
3,559678,0.0,0.0
3,569359,1.0108818623643257e-05,0.0004319650089411175
3,558963,0.0,0.0
3,566140,0.0,0.0
3,561995,0.0,0.0
3,559671,0.0,0.0
3,562832,1.0108818623643257e-05,0.0004319650089411175
3,559674,0.0,0.0
3,540844,0.0,0.0
3,559688,0.0,0.0
3,559652,0.0,0.0
3,561233,0.0,0.0
3,601821,0.0,0.0
3,561255,0.0,0.0
3,562000,0.0,0.0
3,553849,0.0,0.0
3,561241,0.0,0.0
3,561232,0.0,0.0
3,553838,0.0,0.0
3,558968,0.0,0.0
3,569365,1.0108818623643257e-05,0.0004319650089411175
3,569356,1.0108818623643257e-05,0.0004319650089411175
3,553852,1.0108818623643257e-05,0.0004319650089411175
3,568117,0.0,0.0
3,559679,0.0,0.0
3,561253,0.0,0.0
3,559681,0.0,0.0
3,553829,0.0,0.0
3,566146,0.0,0.0
3,553866,0.0,0.0
3,559676,0.0,0.0
3,558952,0.0,0.0
3,553839,1.0108818623643257e-05,0.0004319650089411175
3,564213,1.0108818623643257e-05,0.0004319650089411175
3,559660,0.0,0.0
3,559673,0.0,0.0
3,553879,0.0,0.0
3,628954,-7.174771562613692e-05,7.949746655350892e-05
3,561248,0.0,0.0
3,540843,0.0,0.0
3,567563,0.0,0.0
3,560317,0.0,0.0
3,564212,1.0108818623643257e-05,0.0004319650089411175
3,616906,0.0,0.0
3,561246,0.0,0.0
3,562793,0.0,0.0
3,553858,0.0,0.0
3,562003,0.0,0.0
3,561230,0.0,0.0
3,561247,0.0,0.0
3,601826,0.0,0.0
3,628936,1.0108818623643257e-05,0.0004319650089411175
3,558975,0.0,0.0
3,558972,0.0,0.0
3,559659,0.0,0.0
3,558960,0.0,0.0
3,601819,0.0,0.0
3,628943,1.0108818623643257e-05,0.0004319650089411175
3,628940,0.0,0.0
3,561257,0.0,0.0
3,559689,0.0,0.0
3,561243,0.0,0.0
3,558976,0.0,0.0
3,564198,0.0,0.0
3,561240,0.0,0.0
3,628949,1.0108818623643257e-05,0.0004319650089411175
3,559684,0.0,0.0
3,553871,0.0,0.0
3,628942,1.0108818623643257e-05,0.0004319650089411175
3,553856,0.0,0.0
3,616911,1.0108818623643257e-05,0.0004319650089411175
3,559682,0.0,0.0
3,564211,0.0,0.0
3,566142,0.0,0.0
3,609655,0.0,0.0
3,553850,1.0108818623643257e-05,0.0004319650089411175
3,616912,1.0108818623643257e-05,0.0004319650089411175
3,601823,0.0,0.0
3,561992,0.0,0.0
3,566170,0.0,0.0
3,616905,0.0,0.0
3,561985,0.0,0.0
3,558957,0.0,0.0
3,559694,0.0,0.0
3,559651,0.0,0.0
3,561978,0.0,0.0
3,562828,0.0,0.0
3,553876,0.0,0.0
3,601820,-2.0785205918136334e-05,2.117775600697572e-05
3,569364,1.0108818623643257e-05,0.0004319650089411175
3,561977,0.0,0.0
3,553860,0.0,0.0
3,559672,0.0,0.0
3,566186,0.0,0.0
3,567561,0.0,0.0
3,558965,0.0,0.0
3,561983,0.0,0.0
3,558946,0.0,0.0
3,561250,0.0,0.0
3,562004,0.0,0.0
3,558935,0.0,0.0
3,553862,0.0,0.0
3,564223,1.0108818623643257e-05,0.0004319650089411175
3,566187,0.0,0.0
3,559686,0.0,0.0
3,558962,0.0,0.0
3,566136,0.0,0.0
3,561990,0.0,0.0
3,564194,0.0,0.0
3,565065,0.0,0.0
3,561242,0.0,0.0
3,561252,0.0,0.0
3,601825,0.0,0.0
3,559690,0.0,0.0
3,628946,1.0108818623643257e-05,0.0004319650089411175
3,561993,0.0,0.0
3,561979,0.0,0.0
3,558951,0.0,0.0
3,558938,0.0,0.0
3,561974,0.0,0.0
3,567560,9.45356795032329e-06,9.45356795032329e-06
3,567687,0.0,0.0
3,553881,0.0,0.0
3,628953,1.0108818623643257e-05,0.0004319650089411175
3,561254,0.0,0.0
3,628948,1.0108818623643257e-05,0.0004319650089411175
3,561994,0.0,0.0
3,561245,0.0,0.0
3,558966,0.0,0.0
3,597964,1.0108818623643257e-05,0.0004319650089411175
3,561986,0.0,0.0
3,558978,0.0,0.0
3,558939,0.0,0.0
3,561258,0.0,0.0
3,601822,1.0108818623643257e-05,0.0004319650089411175
3,553877,0.0,0.0
3,558964,0.0,0.0
3,561982,0.0,0.0
3,553857,0.0,0.0
3,558944,0.0,0.0
3,558945,0.0,0.0
3,564205,1.0108818623643257e-05,0.0004319650089411175
3,558961,0.0,0.0
3,558954,0.0,0.0
3,553859,0.0,0.0
3,561984,0.0,0.0
3,558949,0.0,0.0
3,561244,0.0,0.0
3,601824,0.0,0.0
3,553843,1.0108818623643257e-05,0.0004319650089411175
3,561229,0.0,0.0
3,628950,1.0108818623643257e-05,0.0004319650089411175
3,561989,0.0,0.0
3,558955,0.0,0.0
3,558969,0.0,0.0
3,569369,1.0108818623643257e-05,0.0004319650089411175
3,569367,1.0108818623643257e-05,0.0004319650089411175
3,559693,0.0,0.0
3,558936,0.0,0.0
3,559653,0.0,0.0
3,561973,0.0,0.0
3,559662,0.0,0.0
3,616902,0.0,0.0
3,616903,0.0,0.0
3,616913,1.0108818623643257e-05,0.0004319650089411175
3,558959,0.0,0.0
3,558941,0.0,0.0
3,562802,0.0,0.0
3,599324,0.0,0.0
3,540819,0.0,0.0
3,553851,0.0,0.0
3,562794,0.0,0.0
3,559675,0.0,0.0
3,561988,0.0,0.0
3,558967,0.0,0.0
3,566191,1.0108818623643257e-05,0.0004319650089411175
3,558977,0.0,0.0
3,564195,0.0,0.0
3,553826,0.0,0.0
3,559687,0.0,0.0
3,562830,0.0,0.0
3,559664,0.0,0.0
3,559667,0.0,0.0
3,559669,0.0,0.0
3,558958,0.0,0.0
3,564166,0.000350402354506758,0.0004319650089411175
3,558943,0.0,0.0
3,561256,0.0,0.0
3,561987,0.0,0.0
3,564210,0.0,0.0
3,559680,0.0,0.0
3,558973,0.0,0.0
3,559668,0.0,0.0
3,566188,0.0,0.0
3,561975,0.0,0.0
3,553828,0.0,0.0
3,558937,0.0,0.0
3,628945,1.0108818623643257e-05,0.0004319650089411175
3,561235,0.0,0.0
3,553863,0.0,0.0
3,558947,0.0,0.0
3,628951,1.0108818623643257e-05,0.0004319650089411175
3,562001,0.0,0.0
3,567621,0.0,0.0
3,567562,0.0,0.0
3,569357,1.0108818623643257e-05,0.0004319650089411175
3,561981,0.0,0.0
3,559692,0.0,0.0
3,559677,0.0,0.0
3,561234,0.0,0.0
3,561251,0.0,0.0
3,561999,0.0,0.0
3,566193,0.0,0.0
3,559655,0.0,0.0
3,558974,0.0,0.0
3,599323,0.0,0.0
3,561976,0.0,0.0
3,553865,0.0,0.0
3,559654,0.0,0.0
3,553869,0.0,0.0
3,628952,1.0108818623643257e-05,0.0004319650089411175
3,561231,0.0,0.0
3,616908,1.0108818623643257e-05,0.0004319650089411175
3,561249,0.0,0.0
3,569372,1.0108818623643257e-05,0.0004319650089411175
3,558970,0.0,0.0
3,558956,0.0,0.0
3,559685,0.0,0.0
3,559691,0.0,0.0
3,553824,0.0,0.0
3,562829,1.0108818623643257e-05,0.0004319650089411175
3,601818,-4.12511737832621e-06,9.215457418706621e-07
3,553827,0.0,0.0
3,558934,0.0,0.0
3,616910,1.0108818623643257e-05,0.0004319650089411175
3,559657,0.0,0.0
3,616909,1.0108818623643257e-05,0.0004319650089411175
3,559666,0.0,0.0
3,561236,0.0,0.0
3,561998,0.0,0.0
3,566230,2.3108952359872733e-05,5.25380200372949e-05
3,564161,1.0108818623643257e-05,0.0004319650089411175
3,561238,0.0,0.0
3,561980,0.0,0.0
3,559663,0.0,0.0
3,562002,0.0,0.0
3,628937,1.0108818623643257e-05,0.0004319650089411175
3,564222,1.0108818623643257e-05,0.0004319650089411175
3,553848,1.0108818623643257e-05,0.0004319650089411175
3,559661,0.0,0.0
3,561237,0.0,0.0
3,559656,0.0,0.0
3,562831,0.0,0.0
3,553830,0.0,0.0
3,558971,0.0,0.0
3,616907,1.0108818623643257e-05,0.0004319650089411175
3,616904,0.0,0.0
3,628944,1.0108818623643257e-05,0.0004319650089411175
3,558940,0.0,0.0
3,559670,0.0,0.0
3,561995,0.0,0.0
3,559678,0.0,0.0
3,565064,0.0,0.0
3,564196,1.0108818623643257e-05,0.0004319650089411175
3,569371,1.0108818623643257e-05,0.0004319650089411175
3,562803,0.0,0.0
3,559665,0.0,0.0
3,561991,0.0,0.0
3,561996,0.0,0.0
3,559658,0.0,0.0
3,553837,1.0108818623643257e-05,0.0004319650089411175
3,553864,0.0,0.0
3,561239,0.0,0.0
3,559683,0.0,0.0
3,558963,0.0,0.0
3,559671,0.0,0.0
3,553831,1.0108818623643257e-05,0.0004319650089411175
3,566140,0.0,0.0
3,561255,0.0,0.0
3,562000,0.0,0.0
3,562832,1.0108818623643257e-05,0.0004319650089411175
3,561241,0.0,0.0
3,569359,1.0108818623643257e-05,0.0004319650089411175
3,559674,0.0,0.0
3,561233,0.0,0.0
3,561232,0.0,0.0
3,553838,0.0,0.0
3,540844,0.0,0.0
3,569365,1.0108818623643257e-05,0.0004319650089411175
3,553849,0.0,0.0
3,559679,0.0,0.0
3,559688,0.0,0.0
3,601821,0.0,0.0
3,553829,0.0,0.0
3,559652,0.0,0.0
3,553852,1.0108818623643257e-05,0.0004319650089411175
3,569356,1.0108818623643257e-05,0.0004319650089411175
3,568117,0.0,0.0
3,566146,0.0,0.0
3,558968,0.0,0.0
3,559681,0.0,0.0
3,561253,0.0,0.0
3,567563,0.0,0.0
3,616906,0.0,0.0
3,562793,0.0,0.0
3,540843,0.0,0.0
3,628954,-7.174771562613692e-05,7.949746655350892e-05
3,561246,0.0,0.0
3,559673,0.0,0.0
3,561248,0.0,0.0
3,553879,0.0,0.0
3,564213,1.0108818623643257e-05,0.0004319650089411175
3,559676,0.0,0.0
3,561230,0.0,0.0
3,553839,1.0108818623643257e-05,0.0004319650089411175
3,559660,0.0,0.0
3,560317,0.0,0.0
3,562003,0.0,0.0
3,564212,1.0108818623643257e-05,0.0004319650089411175
3,553866,0.0,0.0
3,558952,0.0,0.0
3,553858,0.0,0.0
3,559689,0.0,0.0
3,558972,0.0,0.0
3,628943,1.0108818623643257e-05,0.0004319650089411175
3,558975,0.0,0.0
3,561247,0.0,0.0
3,558960,0.0,0.0
3,628940,0.0,0.0
3,564198,0.0,0.0
3,559659,0.0,0.0
3,601826,0.0,0.0
3,628942,1.0108818623643257e-05,0.0004319650089411175
3,553856,0.0,0.0
3,628936,1.0108818623643257e-05,0.0004319650089411175
3,561243,0.0,0.0
3,601819,0.0,0.0
3,564211,0.0,0.0
3,616911,1.0108818623643257e-05,0.0004319650089411175
3,553871,0.0,0.0
3,561257,0.0,0.0
3,628949,1.0108818623643257e-05,0.0004319650089411175
